,FromNodeId,ToNodeId,modularity_from,modularity_to
85064,9139,9703040,34,2
85066,11131,9703040,3,2
85071,9811019,9703040,2,2
85075,110084,9703040,2,2
85077,201253,9703040,34,2
85079,9703146,9703040,2,2
85081,9908004,9703040,2,2
85082,9803028,9703040,34,2
85090,209169,9703040,2,2
85166,9909058,9909047,0,34
85167,9912012,9909047,34,34
85168,9912132,9909047,34,34
85170,9912018,9909047,34,34
85171,9909070,9909047,34,34
85172,9912001,9909047,0,34
85187,2159,9909047,34,34
85188,2160,9909047,34,34
85193,3136,9909047,34,34
85198,4063,9909047,34,34
85199,4111,9909047,34,34
85207,6066,9909047,34,34
85213,7191,9909047,34,34
85219,8081,9909047,34,34
85226,9202,9909047,34,34
85227,9211,9909047,34,34
85230,10054,9909047,34,34
85231,10088,9909047,34,34
85233,11077,9909047,34,34
85268,201253,9909047,34,34
85283,209067,9909047,34,34
85290,212314,9909047,34,34
85294,303191,9909047,34,34
85295,9909121,9804006,34,34
85296,9909070,9804006,34,34
85297,9905111,9804006,34,34
85298,9907006,9804006,34,34
85299,9804058,9804006,34,34
85302,9805131,9804006,34,34
85316,109092,9804006,34,34
85317,110084,9804006,2,34
85436,9909121,9909070,34,34
85437,9909134,9909070,0,34
85438,9910149,9909070,0,34
85439,9912012,9909070,34,34
85440,9912132,9909070,34,34
85441,9909205,9909070,0,34
85442,9912018,9909070,34,34
85444,1033,9909070,0,34
85445,1071,9909070,0,34
85447,9909199,9909070,0,34
85454,1159,9909070,0,34
85459,2130,9909070,0,34
85461,2159,9909070,34,34
85462,2160,9909070,34,34
85465,3020,9909070,0,34
85466,3076,9909070,0,34
85467,8151,9909070,0,34
85470,7044,9909070,54,34
85478,4111,9909070,34,34
85480,4133,9909070,0,34
85485,5217,9909070,0,34
85494,8112,9909070,34,34
85496,10054,9909070,34,34
85509,104180,9909070,34,34
85524,201253,9909070,34,34
85542,209067,9909070,34,34
85547,212314,9909070,34,34
85550,303191,9909070,34,34
85552,9909134,1033,0,0
85553,1071,1033,0,0
85555,1192,1033,0,0
85556,1206,1033,0,0
85561,2130,1033,0,0
85565,3020,1033,0,0
85566,3076,1033,0,0
85567,8151,1033,0,0
85578,4014,1033,0,0
85583,4133,1033,0,0
85584,4166,1033,0,0
85597,7209,1033,0,0
85606,11156,1033,0,0
85609,12143,1033,0,0
85660,302030,1033,0,0
85775,9909134,9910132,0,0
85776,1033,9910132,0,0
85778,9912160,9910132,0,0
85782,1197,9910132,0,0
85789,2130,9910132,0,0
85792,8151,9910132,0,0
85793,7177,9910132,0,0
85799,4014,9910132,0,0
85802,4160,9910132,0,0
85829,102207,9910132,0,0
85864,9909134,9911055,0,0
85865,9912118,9911055,0,0
85868,1033,9911055,0,0
85869,9912160,9911055,0,0
85871,9912287,9911055,0,0
85874,1192,9911055,0,0
85878,2091,9911055,0,0
85879,2072,9911055,0,0
85880,2130,9911055,0,0
85883,3020,9911055,0,0
85885,3052,9911055,0,0
85887,3076,9911055,0,0
85889,5016,9911055,0,0
85890,8151,9911055,0,0
85891,3086,9911055,0,0
85894,7064,9911055,0,0
85895,7177,9911055,0,0
85905,4014,9911055,0,0
85908,4160,9911055,0,0
85909,4166,9911055,0,0
85912,5217,9911055,0,0
85924,7209,9911055,0,0
85940,12143,9911055,0,0
85946,102207,9911055,0,0
85959,105048,9911055,0,0
85968,106127,9911055,0,0
85979,108172,9911055,34,0
86024,209261,9911055,0,0
86043,302030,9911055,0,0
86049,303095,9911055,0,0
86055,9910149,9808032,0,34
86056,9912287,9808032,0,34
86057,9905111,9808032,34,34
86058,9912164,9808032,2,34
86059,9903238,9808032,34,34
86063,9903214,9808032,34,34
86066,9809033,9808032,34,34
86070,4160,9808032,0,34
86088,106120,9808032,0,34
86093,112226,9808032,34,34
86120,9910149,9903238,0,34
86121,9911043,9903238,0,34
86134,2230,9903238,34,34
86137,3052,9903238,0,34
86167,106247,9903238,34,34
86169,110108,9903238,34,34
86188,209067,9903238,34,34
86337,9912012,9903190,34,34
86341,9912018,9903190,34,34
86343,9905111,9903190,34,34
86344,9909047,9903190,34,34
86349,1192,9903190,0,34
86353,2091,9903190,0,34
86376,10054,9903190,34,34
86385,103171,9903190,34,34
86388,105048,9903190,0,34
86394,110108,9903190,34,34
86398,201253,9903190,34,34
86399,203101,9903190,34,34
86407,212314,9903190,34,34
86438,9912118,9301052,0,0
86439,9909205,9301052,0,0
86440,9911043,9301052,0,0
86442,9802042,9301052,34,0
86443,9905111,9301052,34,0
86444,9412184,9301052,2,0
86457,9809033,9301052,34,0
86460,9410073,9301052,2,0
86461,9808016,9301052,34,0
86462,9612146,9301052,2,0
86463,9603109,9301052,2,0
86464,9712253,9301052,2,0
86470,7064,9301052,0,0
86471,9902058,9301052,2,0
86479,9901135,9301052,2,0
86482,9710217,9301052,2,0
86484,9801070,9301052,2,0
86489,8241,9301052,2,0
86524,110274,9301052,2,0
86537,203048,9301052,2,0
86560,302030,9301052,0,0
86568,9906044,9301052,2,0
86586,9912118,9909130,0,0
86589,9909205,9909130,0,0
86590,9911055,9909130,0,0
86592,9911043,9909130,0,0
86595,1033,9909130,0,0
86596,1071,9909130,0,0
86597,9909199,9909130,0,0
86599,9910174,9909130,0,0
86611,2130,9909130,0,0
86614,3020,9909130,0,0
86615,3052,9909130,0,0
86616,3076,9909130,0,0
86617,8151,9909130,0,0
86620,7044,9909130,54,0
86621,7064,9909130,0,0
86630,4133,9909130,0,0
86631,4160,9909130,0,0
86639,8112,9909130,34,0
86679,9912118,9909205,0,0
86681,9911055,9909205,0,0
86683,9911043,9909205,0,0
86686,1033,9909205,0,0
86687,1071,9909205,0,0
86692,1192,9909205,0,0
86697,2091,9909205,0,0
86699,2130,9909205,0,0
86700,3020,9909205,0,0
86701,3052,9909205,0,0
86704,3076,9909205,0,0
86706,7064,9909205,0,0
86707,7177,9909205,0,0
86715,4160,9909205,0,0
86783,302030,9909205,0,0
86790,9912118,9911043,0,0
86791,9911055,9911043,0,0
86795,1033,9911043,0,0
86802,2091,9911043,0,0
86804,2130,9911043,0,0
86805,3020,9911043,0,0
86806,3052,9911043,0,0
86808,3076,9911043,0,0
86810,7064,9911043,0,0
86811,7177,9911043,0,0
86816,4160,9911043,0,0
86876,302030,9911043,0,0
86879,9912118,9912001,0,0
86882,1033,9912001,0,0
86886,9912287,9912001,0,0
86891,2091,9912001,0,0
86893,2130,9912001,0,0
86895,2160,9912001,34,0
86896,2230,9912001,34,0
86897,3020,9912001,0,0
86898,3052,9912001,0,0
86899,3076,9912001,0,0
86900,8151,9912001,0,0
86904,7064,9912001,0,0
86905,7177,9912001,0,0
86918,7209,9912001,0,0
86919,8140,9912001,34,0
86934,102042,9912001,34,0
86941,105048,9912001,0,0
86950,106127,9912001,0,0
86966,201004,9912001,34,0
86969,110055,9912001,0,0
86989,207116,9912001,34,0
86999,210224,9912001,4,0
87011,302030,9912001,0,0
87013,303095,9912001,0,0
87079,9912132,9405029,34,7
87083,9903130,9405029,7,7
87087,9603081,9405029,2,7
87116,12023,9405029,7,7
87131,105135,9405029,7,7
87143,112125,9405029,7,7
87145,202077,9405029,7,7
87158,205017,9405029,7,7
87192,9912132,9705117,34,2
87194,9710231,9705117,2,2
87195,9711200,9705117,34,2
87196,9712072,9705117,2,2
87197,9903107,9705117,3,2
87198,9803051,9705117,34,2
87199,9803053,9705117,34,2
87200,9803068,9705117,34,2
87204,9705221,9705117,2,2
87205,9802042,9705117,34,2
87206,9802067,9705117,37,2
87207,9905111,9705117,34,2
87208,9707126,9705117,54,2
87209,9801182,9705117,2,2
87210,9810206,9705117,34,2
87212,9711161,9705117,34,2
87213,9803109,9705117,34,2
87214,9803015,9705117,37,2
87216,9805112,9705117,34,2
87219,9911068,9705117,2,2
87220,2016,9705117,2,2
87230,9807171,9705117,2,2
87237,9710005,9705117,2,2
87244,9803167,9705117,34,2
87245,9806146,9705117,34,2
87252,9707079,9705117,2,2
87255,9707217,9705117,2,2
87257,9712071,9705117,2,2
87259,9706168,9705117,2,2
87270,101126,9705117,2,2
87274,9708085,9705117,2,2
87283,201253,9705117,34,2
87284,203157,9705117,54,2
87286,205131,9705117,34,2
87292,9708164,9705117,2,2
87328,9912132,9903091,34,34
87329,9905111,9903091,34,34
87330,9905081,9903091,34,34
87347,9202,9903091,34,34
87352,205060,9903091,37,34
87354,9912132,9905081,34,34
87355,9905111,9905081,34,34
87356,9909047,9905081,34,34
87367,8081,9905081,34,34
87370,9202,9905081,34,34
87435,9912132,9911161,34,34
87438,2159,9911161,34,34
87439,2160,9911161,34,34
87447,3136,9911161,34,34
87449,4063,9911161,34,34
87457,7018,9911161,34,34
87462,7170,9911161,2,34
87463,8015,9911161,2,34
87464,8076,9911161,34,34
87465,8081,9911161,34,34
87466,8241,9911161,2,34
87470,10088,9911161,34,34
87477,11077,9911161,34,34
87482,11193,9911161,34,34
87505,106014,9911161,34,34
87510,106117,9911161,34,34
87540,203048,9911161,2,34
87548,205204,9911161,34,34
87555,210157,9911161,2,34
87570,303191,9911161,34,34
87623,1033,9912160,0,0
87626,2072,9912160,0,0
87627,2130,9912160,0,0
87630,3076,9912160,0,0
87632,8151,9912160,0,0
87634,7177,9912160,0,0
87682,209261,9912160,0,0
87693,303095,9912160,0,0
87828,9712257,9603097,65,65
87832,9908036,9603097,65,65
87833,9908040,9603097,65,65
87834,9909030,9603097,65,65
87837,9903205,9603097,3,65
87838,9712186,9603097,65,65
87845,9702093,9603097,54,65
87850,9908023,9603097,54,65
87853,9911081,9603097,54,65
87858,9711201,9603097,54,65
87867,3037,9603097,65,65
87872,3184,9603097,8,65
87874,3190,9603097,65,65
87885,7090,9603097,54,65
87896,12234,9603097,65,65
87903,105038,9603097,65,65
87905,107081,9603097,54,65
87917,111284,9603097,54,65
87927,203157,9603097,54,65
87929,204089,9603097,54,65
87960,9908036,9712257,65,65
87961,9909030,9712257,65,65
87969,9904207,9712257,4,65
87970,9805019,9712257,4,65
87971,9812031,9712257,4,65
87974,9906242,9712257,37,65
88005,105038,9712257,65,65
88010,110055,9712257,0,65
88019,209241,9712257,65,65
88236,9909030,9908036,65,65
88242,3037,9908036,65,65
88247,3187,9908036,65,65
88248,3190,9908036,65,65
88271,12234,9908036,65,65
88276,105038,9908036,65,65
88285,107081,9908036,54,65
88309,204089,9908036,54,65
88320,209230,9908036,37,65
88321,209241,9908036,65,65
88330,9909030,9908040,65,65
88336,3037,9908040,65,65
88339,3187,9908040,65,65
88341,4183,9908040,3,65
88346,6219,9908040,3,65
88347,7078,9908040,3,65
88355,12234,9908040,65,65
88358,101126,9908040,2,65
88361,101219,9908040,3,65
88365,105038,9908040,65,65
88378,106048,9908040,3,65
88421,209241,9908040,65,65
88423,210249,9908040,65,65
88428,303072,9908040,2,65
88439,3037,9909030,65,65
88441,3187,9909030,65,65
88454,12234,9909030,65,65
88457,105038,9909030,65,65
88461,104212,9909030,62,65
88466,107081,9909030,54,65
88484,112104,9909030,19,65
88493,204089,9909030,54,65
88503,209241,9909030,65,65
88504,210249,9909030,65,65
88660,9603097,208020,65,54
88661,9712257,208020,65,54
88663,9510135,208020,2,54
88664,9510017,208020,2,54
88665,9712186,208020,65,54
88667,9510169,208020,2,54
88668,9510209,208020,0,54
88669,9602052,208020,2,54
88670,9605150,208020,54,54
88671,9910174,208020,0,54
88672,9506014,208020,65,54
88676,9803194,208020,4,54
88677,9805019,208020,4,54
88682,9210127,208020,54,54
88686,9601038,208020,54,54
88689,9606169,208020,54,54
88692,9702093,208020,54,54
88701,9908023,208020,54,54
88703,9908072,208020,54,54
88705,9909172,208020,54,54
88706,9911081,208020,54,54
88708,9602045,208020,54,54
88709,9701019,208020,2,54
88710,9806199,208020,2,54
88711,9808139,208020,54,54
88712,9906039,208020,54,54
88714,9707123,208020,37,54
88717,9209032,208020,2,54
88718,9711201,208020,54,54
88719,9604129,208020,54,54
88720,9604178,208020,54,54
88727,9802051,208020,2,54
88729,9609176,208020,54,54
88731,9907086,208020,37,54
88739,9703210,208020,37,54
88744,9512196,208020,54,54
88767,5067,208020,54,54
88768,9812196,208020,2,54
88776,7090,208020,54,54
88780,7170,208020,2,54
88781,9610082,208020,2,54
88797,11073,208020,54,54
88812,105155,208020,54,54
88816,107081,208020,54,54
88820,110055,208020,0,54
88821,110067,208020,19,54
88825,111284,208020,54,54
88827,112104,208020,19,54
88833,203157,208020,54,54
88835,204089,208020,54,54
88847,209230,208020,37,54
89066,9603097,9506014,65,65
89067,9712257,9506014,65,65
89071,9908036,9506014,65,65
89073,9712186,9506014,65,65
89082,9702093,9506014,54,65
89094,9711201,9506014,54,65
89101,3037,9506014,65,65
89104,3184,9506014,8,65
89106,3190,9506014,65,65
89115,7090,9506014,54,65
89129,107081,9506014,54,65
89136,111284,9506014,54,65
89143,203157,9506014,54,65
89145,204089,9506014,54,65
89150,209241,9506014,65,65
89155,9603097,9511043,65,2
89157,9710231,9511043,2,2
89158,9712072,9511043,2,2
89159,9609212,9511043,2,2
89160,9712186,9511043,65,2
89162,9602052,9511043,2,2
89165,9910174,9511043,0,2
89170,9611050,9511043,2,2
89172,9709062,9511043,54,2
89174,9612095,9511043,2,2
89175,9908105,9511043,2,2
89178,9707126,9511043,54,2
89179,9809039,9511043,2,2
89180,9611072,9511043,2,2
89181,9512059,9511043,2,2
89182,9612121,9511043,2,2
89184,9611214,9511043,2,2
89185,9701019,9511043,2,2
89186,9801182,9511043,2,2
89187,9806199,9511043,2,2
89188,9612080,9511043,2,2
89189,9709027,9511043,2,2
89190,9710046,9511043,2,2
89194,9608024,9511043,2,2
89198,9701125,9511043,2,2
89199,9906192,9511043,3,2
89201,9512077,9511043,2,2
89202,9604119,9511043,2,2
89203,9701166,9511043,2,2
89204,9903210,9511043,2,2
89206,9703217,9511043,2,2
89207,9910053,9511043,2,2
89208,9603127,9511043,2,2
89209,9704127,9511043,2,2
89210,9705053,9511043,2,2
89211,9709087,9511043,2,2
89213,9906206,9511043,34,2
89214,9602064,9511043,2,2
89215,9604065,9511043,2,2
89216,9707228,9511043,2,2
89219,9710174,9511043,2,2
89222,9603081,9511043,2,2
89223,9702163,9511043,2,2
89228,9607050,9511043,2,2
89230,9612223,9511043,2,2
89234,9512078,9511043,2,2
89235,9612087,9511043,2,2
89236,9712253,9511043,2,2
89237,9511173,9511043,2,2
89244,9705074,9511043,2,2
89246,9609238,9511043,8,2
89247,9603123,9511043,2,2
89250,9808124,9511043,8,2
89251,9709099,9511043,2,2
89255,9605046,9511043,8,2
89256,9705130,9511043,2,2
89260,9909227,9511043,2,2
89263,9601057,9511043,2,2
89265,9808172,9511043,8,2
89273,7170,9511043,2,2
89274,9610082,9511043,2,2
89280,9611215,9511043,2,2
89291,12234,9511043,65,2
89293,101126,9511043,2,2
89306,9706127,9511043,37,2
89314,106048,9511043,3,2
89319,107081,9511043,54,2
89325,111284,9511043,54,2
89331,9703146,9511043,2,2
89341,210157,9511043,2,2
89343,301091,9511043,3,2
89348,9610125,9511043,2,2
89359,9709172,9511043,2,2
89918,9712257,9712186,65,65
89922,9908036,9712186,65,65
89923,9908040,9712186,65,65
89927,9906200,9712186,37,65
89928,9910170,9712186,37,65
89936,9904207,9712186,4,65
89937,9805019,9712186,4,65
89938,9812031,9712186,4,65
89942,9906242,9712186,37,65
89961,3187,9712186,65,65
89965,3263,9712186,37,65
89972,5247,9712186,37,65
89983,7170,9712186,2,65
89992,11017,9712186,37,65
89999,12179,9712186,37,65
90006,105038,9712186,65,65
90011,104200,9712186,37,65
90012,104212,9712186,62,65
90021,107081,9712186,54,65
90033,110055,9712186,0,65
90045,204089,9712186,54,65
90048,206038,9712186,54,65
90052,209241,9712186,65,65
90065,9707192,9305010,37,16
90069,9711108,9305010,37,16
90074,9501075,9305010,16,16
90100,9810098,9712197,62,62
90116,111261,9712197,62,62
90120,304120,9712197,62,62
90308,9809039,9808042,2,9
90311,9912092,9808042,9,9
90329,10059,9808042,9,9
90476,9908040,9812193,65,65
90478,9903205,9812193,3,65
90485,3037,9812193,65,65
90487,3187,9812193,65,65
90502,12234,9812193,65,65
90507,105038,9812193,65,65
90512,104212,9812193,62,65
90519,107081,9812193,54,65
90555,204089,9812193,54,65
90568,209241,9812193,65,65
90569,210249,9812193,65,65
90579,303072,9812193,2,65
90626,9909030,9712230,65,37
90627,9906200,9712230,37,37
90628,9910170,9712230,37,37
90629,9903031,9712230,37,37
90630,9807235,9712230,37,37
90632,9805019,9712230,4,37
90633,9812031,9712230,4,37
90638,9805139,9712230,37,37
90639,9810201,9712230,37,37
90640,9906242,9712230,37,37
90642,9803232,9712230,37,37
90647,9802051,9712230,2,37
90649,9911161,9712230,34,37
90656,2159,9712230,34,37
90657,9911096,9712230,34,37
90661,3215,9712230,3,37
90672,7170,9712230,2,37
90681,9812072,9712230,37,37
90684,11077,9712230,34,37
90686,11089,9712230,37,37
90689,11193,9712230,34,37
90691,12145,9712230,3,37
90696,103115,9712230,37,37
90697,106014,9712230,34,37
90720,204089,9712230,54,37
90723,206010,9712230,1,37
90725,206063,9712230,37,37
90728,209230,9712230,37,37
90729,210157,9712230,2,37
90733,302191,9712230,37,37
90735,303191,9712230,34,37
90870,9908036,9306002,65,62
90875,9412229,9306002,62,62
90876,9412213,9306002,62,62
90877,2065,9306002,62,62
90878,9310188,9306002,62,62
90879,9501098,9306002,62,62
90881,9502011,9306002,62,62
90888,9612138,9306002,62,62
90889,9707235,9306002,62,62
90890,9806003,9306002,62,62
90892,9904002,9306002,62,62
90897,9712197,9306002,62,62
90902,3190,9306002,65,62
90904,9503227,9306002,62,62
90907,9506064,9306002,62,62
90913,9604044,9306002,62,62
90926,9810098,9306002,62,62
90927,9507118,9306002,62,62
90949,9409076,9306002,62,62
90955,104212,9306002,62,62
90986,111261,9306002,62,62
90992,201142,9306002,62,62
91024,304120,9306002,62,62
91039,9510199,9306002,16,62
91058,9908036,9404108,65,62
91059,9412213,9404108,62,62
91060,2065,9404108,62,62
91061,9407148,9404108,62,62
91062,9501098,9404108,62,62
91070,9612138,9404108,62,62
91071,9707235,9404108,62,62
91072,9806003,9404108,62,62
91075,9904002,9404108,62,62
91077,3190,9404108,65,62
91078,9506064,9404108,62,62
91079,9411112,9404108,62,62
91081,9810098,9404108,62,62
91091,9409076,9404108,62,62
91457,9908040,9711005,65,2
91458,9712072,9711005,2,2
91459,9802042,9711005,34,2
91460,9803131,9711005,34,2
91463,9911068,9711005,2,2
91464,9711078,9711005,2,2
91467,9809033,9711005,34,2
91469,9807171,9711005,2,2
91471,9712253,9711005,2,2
91475,9806240,9711005,2,2
91476,9808035,9711005,2,2
91479,9711138,9711005,2,2
91481,9901135,9711005,2,2
91484,9801070,9711005,2,2
91485,7195,9711005,54,2
91492,9811019,9711005,2,2
91502,9803028,9711005,34,2
91519,9906044,9711005,2,2
91653,9908040,9803031,65,3
91655,9903205,9803031,3,3
91656,9908142,9803031,3,3
91657,9909176,9803031,3,3
91658,9903077,9803031,3,3
91659,9903107,9803031,3,3
91660,9911041,9803031,3,3
91661,9912075,9803031,3,3
91663,9809039,9803031,2,3
91665,9810116,9803031,3,3
91668,9805034,9803031,3,3
91672,9812219,9803031,3,3
91673,9906192,9803031,3,3
91679,9901080,9803031,3,3
91680,9810072,9803031,3,3
91683,2016,9803031,2,3
91685,9810099,9803031,3,3
91692,9806099,9803031,3,3
91698,9906161,9803031,3,3
91705,9803067,9803031,3,3
91707,4147,9803031,3,3
91708,3187,9803031,65,3
91710,3215,9803031,3,3
91717,4183,9803031,3,3
91727,6112,9803031,3,3
91732,6209,9803031,3,3
91733,6219,9803031,3,3
91735,7024,9803031,54,3
91736,7043,9803031,3,3
91737,7078,9803031,3,3
91746,9233,9803031,3,3
91748,10204,9803031,3,3
91758,11283,9803031,3,3
91759,12145,9803031,3,3
91762,101219,9803031,3,3
91764,102076,9803031,3,3
91767,103124,9803031,3,3
91779,106048,9803031,3,3
91788,109162,9803031,3,3
91791,111208,9803031,3,3
91797,208142,9803031,4,3
91799,209241,9803031,65,3
91810,9908040,9803067,65,3
91812,9903205,9803067,3,3
91813,9908142,9803067,3,3
91814,9909176,9803067,3,3
91815,9903077,9803067,3,3
91816,9903107,9803067,3,3
91817,9810116,9803067,3,3
91820,9909215,9803067,3,3
91822,9812219,9803067,3,3
91826,9901080,9803067,3,3
91827,9810072,9803067,3,3
91829,9810099,9803067,3,3
91832,9806099,9803067,3,3
91833,9906161,9803067,3,3
91838,3187,9803067,65,3
91841,5073,9803067,3,3
91849,6209,9803067,3,3
91850,6219,9803067,3,3
91851,7078,9803067,3,3
91855,9233,9803067,3,3
91907,9908040,9806194,65,1
91909,9902098,9806194,1,1
91911,1053,9806194,1,1
91912,9812046,9806194,1,1
91913,9903219,9806194,1,1
91914,9903224,9806194,1,1
91919,9905111,9806194,34,1
91927,9902059,9806194,2,1
91934,9810210,9806194,34,1
91948,9809033,9806194,34,1
91963,9809027,9806194,34,1
91970,3187,9806194,65,1
91971,3203,9806194,34,1
91972,9807173,9806194,2,1
91974,9901135,9806194,2,1
91983,7007,9806194,8,1
91992,9807185,9806194,2,1
91994,9096,9806194,8,1
92013,12234,9806194,65,1
92039,203048,9806194,2,1
92044,205200,9806194,1,1
92078,9906044,9806194,2,1
92080,9908040,9810072,65,3
92082,9903205,9810072,3,3
92083,9908142,9810072,3,3
92084,9909176,9810072,3,3
92085,9903107,9810072,3,3
92087,9911041,9810072,3,3
92089,9810116,9810072,3,3
92092,9908134,9810072,3,3
92093,9909215,9810072,3,3
92101,9901080,9810072,3,3
92109,9810099,9810072,3,3
92117,9906161,9810072,3,3
92128,4147,9810072,3,3
92129,3187,9810072,65,3
92132,3215,9810072,3,3
92139,4183,9810072,3,3
92156,6209,9810072,3,3
92157,6219,9810072,3,3
92160,7024,9810072,54,3
92161,7078,9810072,3,3
92176,9233,9810072,3,3
92187,11095,9810072,3,3
92189,11125,9810072,3,3
92193,11283,9810072,3,3
92202,102076,9810072,3,3
92204,103124,9810072,3,3
92210,104031,9810072,2,3
92231,109162,9810072,3,3
92252,208142,9810072,4,3
92253,209241,9810072,65,3
92268,9908040,9812046,65,1
92269,9902098,9812046,1,1
92270,1053,9812046,1,1
92271,9903219,9812046,1,1
92272,9903224,9812046,1,1
92275,9905111,9812046,34,1
92280,9902059,9812046,2,1
92300,3187,9812046,65,1
92310,9096,9812046,8,1
92318,12234,9812046,65,1
92339,205200,9812046,1,1
92345,209241,9812046,65,1
92350,9908040,9812219,65,3
92352,9903205,9812219,3,3
92353,9908019,9812219,3,3
92354,9908142,9812219,3,3
92355,9909176,9812219,3,3
92356,9903107,9812219,3,3
92357,9911041,9812219,3,3
92358,9910096,9812219,34,3
92361,9909215,9812219,3,3
92366,9906192,9812219,3,3
92374,9901080,9812219,3,3
92389,9906161,9812219,3,3
92390,3007,9812219,3,3
92396,4147,9812219,3,3
92397,3180,9812219,3,3
92398,3187,9812219,65,3
92400,3215,9812219,3,3
92409,4183,9812219,3,3
92414,5040,9812219,3,3
92415,5073,9812219,3,3
92430,6112,9812219,3,3
92437,6209,9812219,3,3
92438,6219,9812219,3,3
92439,7024,9812219,54,3
92440,7043,9812219,3,3
92446,7170,9812219,2,3
92453,8205,9812219,3,3
92459,9233,9812219,3,3
92465,10204,9812219,3,3
92474,11125,9812219,3,3
92481,11283,9812219,3,3
92494,102076,9812219,3,3
92501,103124,9812219,3,3
92511,104031,9812219,2,3
92543,109162,9812219,3,3
92557,111208,9812219,3,3
92580,206063,9812219,37,3
92585,208142,9812219,4,3
92588,209241,9812219,65,3
92589,210157,9812219,2,3
92600,301091,9812219,3,3
92607,9908040,9903205,65,3
92609,9908019,9903205,3,3
92610,9908142,9903205,3,3
92611,9909176,9903205,3,3
92613,9911041,9903205,3,3
92614,9912075,9903205,3,3
92618,9909215,9903205,3,3
92622,9906192,9903205,3,3
92640,9906161,9903205,3,3
92642,3007,9903205,3,3
92650,4147,9903205,3,3
92651,3180,9903205,3,3
92652,3187,9903205,65,3
92654,3215,9903205,3,3
92665,4183,9903205,3,3
92668,5040,9903205,3,3
92669,5048,9903205,3,3
92670,5073,9903205,3,3
92678,5204,9903205,3,3
92687,6209,9903205,3,3
92688,6219,9903205,3,3
92689,7024,9903205,54,3
92690,7043,9903205,3,3
92691,7078,9903205,3,3
92697,8013,9903205,3,3
92702,8205,9903205,3,3
92713,9233,9903205,3,3
92715,10060,9903205,3,3
92716,10090,9903205,3,3
92720,10204,9903205,3,3
92725,11095,9903205,3,3
92727,11125,9903205,3,3
92728,11131,9903205,3,3
92735,11283,9903205,3,3
92740,12145,9903205,3,3
92751,101219,9903205,3,3
92754,102076,9903205,3,3
92759,103124,9903205,3,3
92763,104031,9903205,2,3
92776,106048,9903205,3,3
92797,109162,9903205,3,3
92800,110055,9903205,0,3
92809,111208,9903205,3,3
92824,204253,9903205,25,3
92831,206063,9903205,37,3
92835,208142,9903205,4,3
92841,209241,9903205,65,3
92850,301091,9903205,3,3
92858,9908040,9903219,65,1
92859,1053,9903219,1,1
92864,9905111,9903219,34,1
92881,3187,9903219,65,1
92888,7007,9903219,8,1
92893,9096,9903219,8,1
92904,12234,9903219,65,1
92927,205200,9903219,1,1
92939,9908040,9906200,65,37
92942,9910170,9906200,37,37
92950,9906242,9906200,37,37
92961,3187,9906200,65,37
92963,3263,9906200,37,37
92969,5247,9906200,37,37
92981,7170,9906200,2,37
92983,8142,9906200,37,37
92993,11017,9906200,37,37
93004,12179,9906200,37,37
93011,105038,9906200,65,37
93014,104200,9906200,37,37
93036,112040,9906200,37,37
93047,206038,9906200,54,37
93053,209241,9906200,65,37
93700,9808129,9807069,11,11
93701,9811077,9807069,11,11
93707,9812090,9807069,11,11
93713,9904045,9807069,11,11
93714,9911242,9807069,11,11
93798,9807069,9610193,11,11
93800,9808129,9610193,11,11
93801,9811077,9610193,11,11
93810,9812090,9610193,11,11
93940,9711200,9704005,34,34
93941,9802109,9704005,34,34
93942,9806087,9704005,34,34
93943,9805156,9704005,34,34
93944,9803263,9704005,34,34
93945,9712251,9704005,34,34
93952,9803171,9704005,34,34
93953,9804058,9704005,34,34
93954,9806042,9704005,34,34
93955,9810226,9704005,34,34
93958,9803231,9704005,2,34
93960,9804085,9704005,34,34
93963,9806104,9704005,34,34
93965,9805082,9704005,34,34
93968,9901050,9704005,2,34
93969,9802047,9704005,34,34
93970,9712253,9704005,2,34
93971,9806026,9704005,34,34
93972,9809027,9704005,34,34
93973,9706192,9704005,2,34
93976,9804006,9704005,34,34
93979,9811167,9704005,34,34
93980,9711138,9704005,2,34
93981,9807173,9704005,2,34
93990,9807185,9704005,2,34
93992,9806055,9704005,25,34
93993,9139,9704005,34,34
93996,12234,9704005,65,34
94027,9802109,9711138,34,2
94028,9802150,9711138,34,2
94029,9806087,9711138,34,2
94030,9803051,9711138,34,2
94031,9803077,9711138,34,2
94032,9805156,9711138,34,2
94033,9802183,9711138,34,2
94034,9803137,9711138,34,2
94035,9803263,9711138,34,2
94036,9807137,9711138,34,2
94038,9809039,9711138,2,2
94039,9712251,9711138,34,2
94044,9803131,9711138,34,2
94047,9803171,9711138,34,2
94048,9804058,9711138,34,2
94049,9803109,9711138,34,2
94050,9806042,9711138,34,2
94051,9810226,9711138,34,2
94054,9803214,9711138,54,2
94055,9803231,9711138,2,2
94057,9804085,9711138,34,2
94058,9802051,9711138,2,2
94059,9801206,9711138,34,2
94060,9806104,9711138,34,2
94062,9805082,9711138,34,2
94066,9807171,9711138,2,2
94069,9802203,9711138,34,2
94070,9901050,9711138,2,2
94071,9712253,9711138,2,2
94074,9803061,9711138,34,2
94076,9806026,9711138,34,2
94078,9803167,9711138,34,2
94080,9803259,9711138,2,2
94081,9804006,9711138,34,2
94083,9803251,9711138,34,2
