Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,componentnumber,strongcompnum,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
9902094,9902094,,4,9,13,4,9,13,0.000051,0.000004,0,10946,6,0.000014,7,0.293333,0.374711,3383.261237,0.211538,0.000981
8040,8040,,3,2,5,3,2,5,0,0,0,14824,26,0.000014,6,0.301075,0.366667,14.7,0.25,0.00067
9805219,9805219,,6,3,9,6,3,9,0,0,0,14823,26,0.000027,1,1,1,20,0.069444,0.001354
8042,8042,,62,40,102,62,40,102,0.005108,0.008352,0,13018,30,0.000041,14,0.214345,0.240014,73883.042449,0.101242,0.023194
8043,8043,,0,3,3,0,3,3,0,0,0,14826,23,0.00001,13,0.153002,0.164909,0,0,0
9911089,9911089,,8,5,13,8,5,13,0.000012,0.000006,0,14825,23,0.000023,12,0.18036,0.19996,41765.295065,0.102564,0.00187
8044,8044,,14,11,25,14,11,25,0.000058,0.000009,0,14827,6,0.000018,16,0.154266,0.172752,7169.360909,0.158333,0.003325
8045,8045,,5,9,14,5,9,14,0.000142,0.000035,0,14828,28,0.000013,15,0.151929,0.16538,2603.193725,0.39011,0.001235
9511148,9511148,,2,4,6,2,4,6,0.000067,0.000011,0,8424,28,0.000014,3,0.6,0.703704,3732.280907,0.233333,0.000481
8046,8046,,4,23,27,4,23,27,0.000188,0.005638,0,12931,3,0.000013,16,0.212051,0.240169,27732.691694,0.123932,0.001434
8047,8047,,2,10,12,2,10,12,0.000768,0.015887,0,14829,1,0.00001,13,0.183755,0.203878,72.572374,0.272727,0.000796
8048,8048,,4,37,41,4,37,41,0.00075,0.018142,0,14830,1,0.000011,13,0.199236,0.225239,1983.921794,0.193293,0.001101
8049,8049,,3,4,7,3,4,7,0,0.000009,0,14831,23,0.000019,14,0.136078,0.152579,6332.733445,0.166667,0.00067
9605074,9605074,,11,11,22,11,11,22,0.000165,0.00152,0,4835,23,0.000031,5,0.341772,0.40751,45001.616323,0.071429,0.002602
9405046,9405046,,2,0,2,2,0,2,0.000018,0,0,4834,23,0.000013,0,0,0,0,0.5,0.000512
9603013,9603013,,6,6,12,6,6,12,0.000032,0.000013,0,4831,5,0.000016,7,0.223744,0.266845,2949.735374,0.090909,0.001395
8051,8051,,18,10,28,18,10,28,0.001605,0.002351,0,14832,8,0.000019,12,0.196088,0.218187,8444.659174,0.138889,0.004422
8052,8052,,18,10,28,18,10,28,0.000641,0.002588,0,14833,3,0.000026,14,0.199318,0.219355,54771.162522,0.063492,0.005205
9411018,9411018,,6,1,7,6,1,7,0.000122,0,0,3365,8,0.000019,1,1,1,11130.32205,0.047619,0.001574
9310114,9310114,,7,0,7,7,0,7,0.00002,0,0,3364,9,0.000065,0,0,0,0,0.166667,0.001762
8053,8053,,48,26,74,48,26,74,0.001796,0.00222,0,12859,3,0.000039,16,0.197784,0.2198,4302.470025,0.236394,0.024559
8057,8057,,49,31,80,49,31,80,0.001844,0.003127,0,14834,30,0.000047,13,0.203778,0.225664,77869.141703,0.109019,0.015867
8058,8058,,8,21,29,8,21,29,0.001288,0.011566,0,14835,1,0.000013,12,0.194336,0.218934,2479.978335,0.20936,0.001967
8059,8059,,1,3,4,1,3,4,0.000287,0.000094,0,14836,1,0.00001,15,0.141485,0.153046,2.472727,0.25,0.000219
8060,8060,,2,8,10,2,8,10,0.000002,0.001543,0,14837,13,0.000015,15,0.165747,0.186808,2255.997884,0.133333,0.000445
8061,8061,,7,18,25,7,18,25,0.000239,0.000147,0,14838,5,0.000014,15,0.15205,0.173138,17456.494301,0.151667,0.001761
9412211,9412211,,1,1,2,1,1,2,0.000003,0.000123,0,4596,5,0.000011,4,0.349206,0.375,0,0.5,0.000301
9506142,9506142,,2,3,5,2,3,5,0.000003,0.000006,0,4595,5,0.000016,7,0.25974,0.295844,906.310421,0.05,0.00052
8062,8062,,6,31,37,6,31,37,0.000384,0.000541,0,14840,13,0.000012,14,0.18295,0.208093,23808.613616,0.133634,0.001355
9911064,9911064,,2,7,9,2,7,9,0.000014,0.000073,0,14839,13,0.00001,12,0.197639,0.221766,4178.296284,0.305556,0.000491
8063,8063,,6,3,9,6,3,9,0.00026,0.000105,0,14841,1,0.000016,12,0.186058,0.202906,7986.809719,0.083333,0.001417
8064,8064,,17,9,26,17,9,26,0.00083,0.000959,0,12886,3,0.000023,14,0.188576,0.207648,2059.71983,0.235385,0.00772
8065,8065,,8,19,27,8,19,27,0.000965,0.01718,0,14842,1,0.000015,13,0.202305,0.226317,7198.247629,0.19943,0.002037
8066,8066,,1,6,7,1,6,7,0.000013,0.000001,0,14843,6,0.000011,12,0.169773,0.211015,15800.237585,0.095238,0.000306
9509004,9509004,,2,5,7,2,5,7,0,0.000146,0,6772,9,0.000013,6,0.291405,0.336691,32495.114695,0.142857,0.000541
8067,8067,,2,13,15,2,13,15,0.000004,0.000204,0,14844,26,0.000011,11,0.177144,0.221327,13.655844,0.271429,0.000445
8068,8068,,0,39,39,0,39,39,0,0.007706,0,14845,2,0.00001,15,0.209209,0.238063,0,0.094467,0
8069,8069,,0,2,2,0,2,2,0,0,0,14846,20,0.00001,2,0.75,0.833333,0,0.5,0
8070,8070,,4,8,12,4,8,12,0.00002,0.000002,0,14849,23,0.000014,13,0.164038,0.186607,2640.00065,0.242424,0.00091
9701072,9701072,,13,4,17,13,4,17,0.000018,0.000002,0,13680,23,0.000028,3,0.529412,0.666667,298.990344,0.136029,0.003091
9811210,9811210,,2,9,11,2,9,11,0,0.000002,0,14848,23,0.000013,11,0.148974,0.187853,67.990048,0.190909,0.000471
9704207,9704207,,1,0,1,1,0,1,0,0,0,14847,23,0.000011,0,0,0,0,0,0.000233
8071,8071,,16,10,26,16,10,26,0.000005,0.00001,0,14850,6,0.000021,13,0.147955,0.167124,8796.006859,0.176923,0.003879
9812106,9812106,,3,5,8,3,5,8,0,0.000002,0,14746,6,0.000013,12,0.153754,0.179921,7783.795141,0.107143,0.000793
9807041,9807041,,2,17,19,2,17,19,0,0.000073,0,14745,6,0.000013,12,0.167291,0.196344,6660.489984,0.078947,0.000467
8072,8072,,1,4,5,1,4,5,0,0.000003,0,14851,15,0.000012,14,0.15801,0.167513,9942.654555,0.2,0.000226
8073,8073,,11,28,39,11,28,39,0.001241,0.011935,0,13037,30,0.000015,12,0.20856,0.232804,55655.793211,0.153846,0.003286
9205107,9205107,,8,0,8,8,0,8,0.000279,0,0,139,9,0.000029,0,0,0,0,0.125,0.002184
9311148,9311148,,6,5,11,6,5,11,0.000105,0.000038,0,2743,9,0.000017,2,0.857143,0.916667,179.862326,0.2,0.001772
8075,8075,,94,25,119,94,25,119,0.007089,0.013914,0,13019,30,0.000058,14,0.210917,0.234526,109726.925346,0.074989,0.032382
8076,8076,,59,21,80,59,21,80,0.010209,0.020154,0,14864,1,0.000032,12,0.225978,0.254075,296661.601873,0.090348,0.018256
9912271,9912271,,32,102,134,32,102,134,0.002927,0.023955,0,14863,4,0.000024,11,0.227141,0.266863,451976.831436,0.090787,0.00894
9401121,9401121,,5,19,24,5,19,24,0.000365,0.00004,0,1066,9,0.000014,3,0.660377,0.761905,64773.905276,0.030797,0.001441
9411058,9411058,,5,1,6,5,1,6,0.000479,0,0,5720,4,0.000015,2,0.6,0.666667,1009.843471,0.1,0.001429
9809196,9809196,,6,29,35,6,29,35,0.000551,0.003372,0,14332,4,0.000012,13,0.194072,0.228358,1746.574215,0.226891,0.002016
9906033,9906033,,4,31,35,4,31,35,0.000421,0.00249,0,14862,4,0.000013,13,0.196516,0.230934,29097.321757,0.084034,0.00113
9912180,9912180,,9,71,80,9,71,80,0.000732,0.00688,0,14859,4,0.000016,12,0.218543,0.253874,74824.832426,0.169304,0.002504
8077,8077,,1,5,6,1,5,6,0,0.000005,0,14866,26,0.000014,16,0.112951,0.124918,2019,0.1,0.000219
9511226,9511226,,10,5,15,10,5,15,0.000094,0.000003,0,7560,26,0.000056,1,1,1,8613.989888,0.133333,0.002448
9806148,9806148,,5,4,9,5,4,9,0.000001,0.000003,0,14865,26,0.000021,15,0.117441,0.128439,6996.95439,0.125,0.001135
9505188,9505188,,2,3,5,2,3,5,0.000012,0.000003,0,7559,26,0.000024,1,1,1,1.45,0.45,0.000547
9804128,9804128,,3,4,7,3,4,7,0.000012,0.000003,0,8269,26,0.00002,2,0.833333,0.9,27.436287,0.214286,0.000718
9805137,9805137,,6,5,11,6,5,11,0.000001,0.000006,0,13310,26,0.000016,7,0.216981,0.255262,1157.024416,0.154545,0.001389
8078,8078,,2,2,4,2,2,4,0.000006,0.000011,0,14868,28,0.000012,6,0.233945,0.280065,0,0.416667,0.000525
9905027,9905027,,4,3,7,4,3,7,0.000006,0.00003,0,14867,28,0.000018,6,0.236967,0.295667,27.009369,0.190476,0.000978
8080,8080,,2,16,18,2,16,18,0.000483,0.009427,0,14869,1,0.000011,13,0.188574,0.210466,2657.595978,0.245098,0.000649
8081,8081,,52,43,95,52,43,95,0.009551,0.027693,0,14870,1,0.000029,12,0.222751,0.253055,57399.165309,0.101792,0.016025
8082,8082,,9,11,20,9,11,20,0.001609,0.007573,0,14871,1,0.000014,15,0.216269,0.249541,14320.827709,0.194737,0.002729
8083,8083,,12,24,36,12,24,36,0.000311,0.003366,0,14872,30,0.00002,14,0.212236,0.236654,85451.141885,0.119048,0.002938
8084,8084,,16,29,45,16,29,45,0.001513,0.013329,0,14873,1,0.000017,13,0.196879,0.225389,7763.813585,0.147475,0.003865
9507020,9507020,,15,4,19,15,4,19,0.000101,0.000026,0,8194,5,0.000029,5,0.344156,0.403459,489.726422,0.160819,0.003986
8086,8086,,0,30,30,0,30,30,0,0.000133,0,14874,17,0.00001,14,0.180083,0.204429,0,0.170115,0
8088,8088,,22,20,42,22,20,42,0.002606,0.017409,0,14303,2,0.00002,14,0.216619,0.243159,24906.333357,0.160859,0.006437
8089,8089,,15,24,39,15,24,39,0.000521,0.002582,0,14875,30,0.000022,14,0.197552,0.219151,26207.966585,0.103239,0.003677
8090,8090,,44,54,98,44,54,98,0.001897,0.003141,0,13034,30,0.000041,14,0.206897,0.23216,125646.535312,0.126657,0.014698
8091,8091,,17,45,62,17,45,62,0.00177,0.018314,0,12986,1,0.000016,12,0.239568,0.274124,124324.266349,0.131941,0.00566
9002,9002,,28,17,45,28,17,45,0.001271,0.002615,0,12928,3,0.000024,14,0.19374,0.213237,5138.451444,0.138384,0.010285
9030,9030,,50,36,86,50,36,86,0.003095,0.006057,0,12932,3,0.000039,13,0.21775,0.244624,160145.905764,0.095759,0.019355
9706101,9706101,,3,8,11,3,8,11,0.00019,0.000027,0,12839,30,0.000012,11,0.164221,0.181226,13593.954108,0.027273,0.001274
8093,8093,,2,10,12,2,10,12,0,0.000008,0,14878,23,0.000011,18,0.134185,0.149144,1,0.371212,0.000451
9905147,9905147,,16,7,23,16,7,23,0.000003,0.000375,0,14877,23,0.000026,17,0.147974,0.167132,24940.686171,0.152174,0.003938
9911132,9911132,,4,7,11,4,7,11,0,0.000008,0,14876,23,0.000014,15,0.125367,0.137558,9.463492,0.309091,0.000903
8094,8094,,5,8,13,5,8,13,0.000001,0.000037,0,14881,23,0.000017,13,0.163158,0.181363,9849.120199,0.121795,0.001217
9712212,9712212,,1,11,12,1,11,12,0,0.000015,0,14880,23,0.000012,13,0.191586,0.219283,3909.21886,0.083333,0.000253
9712158,9712158,,1,2,3,1,2,3,0,0,0,14879,23,0.000011,3,0.555556,0.666667,131.209974,0.166667,0.000226
8095,8095,,4,2,6,4,2,6,0.000001,0,0,14890,15,0.000016,11,0.158213,0.178501,1372.458272,0.1,0.00089
9808018,9808018,,1,8,9,1,8,9,0,0.001894,0,14889,13,0.000017,11,0.179808,0.221353,1447.425134,0.055556,0.000245
9512212,9512212,,3,2,5,3,2,5,0.000031,0.000009,0,3273,13,0.000016,2,0.75,0.833333,386.75944,0.05,0.000707
9703142,9703142,,1,13,14,1,13,14,0.000022,0.000037,0,14888,26,0.000012,8,0.223201,0.308811,370.243656,0.06044,0.000226
9712173,9712173,,2,4,6,2,4,6,0.00003,0,0,14885,13,0.000014,3,0.636364,0.761905,24,0.066667,0.000452
9805211,9805211,,1,6,7,1,6,7,0.000022,0.000621,0,14886,13,0.000012,11,0.178028,0.225111,473.814704,0.095238,0.000226
8096,8096,,9,23,32,9,23,32,0.000039,0.002209,0,14898,26,0.000023,12,0.186595,0.208021,61943.328543,0.039315,0.002057
9804190,9804190,,3,9,12,3,9,12,0.000026,0.000006,0,14892,26,0.000017,9,0.198039,0.312286,5306.928063,0.05303,0.000772
9903101,9903101,,5,5,10,5,5,10,0.000048,0.000001,0,14895,26,0.000017,9,0.206865,0.261823,13030.883363,0.122222,0.00121
9908173,9908173,,3,4,7,3,4,7,0.000048,0.000008,0,14896,26,0.000013,10,0.189358,0.219182,3707.631306,0.309524,0.000751
9910108,9910108,,2,7,9,2,7,9,0.00004,0.000712,0,14897,26,0.000012,15,0.166119,0.185858,423.713415,0.152778,0.000518
9311126,9311126,,3,0,3,3,0,3,0.000001,0,0,10963,26,0.000022,0,0,0,0,0,0.000699
9511179,9511179,,1,0,1,1,0,1,0,0,0,14891,26,0.000012,0,0,0,0,0,0.00024
9406135,9406135,,2,4,6,2,4,6,0,0,0,14894,6,0.000015,2,0.75,0.833333,1183.753882,0.033333,0.000472
9710039,9710039,,1,6,7,1,6,7,0,0.000008,0,14893,6,0.000013,7,0.249462,0.312705,1363.677933,0.119048,0.000253
8097,8097,,1,4,5,1,4,5,0,0.000022,0,14899,10,0.000012,11,0.204638,0.234052,1075.501771,0.25,0.000219
9407092,9407092,,2,0,2,2,0,2,0,0,0,14214,10,0.000065,0,0,0,0,0,0.000486
8098,8098,,0,4,4,0,4,4,0,0,0,14903,9,0.00001,14,0.120638,0.135902,0,0.166667,0
9911254,9911254,,1,2,3,1,2,3,0,0,0,14902,9,0.000012,13,0.123781,0.133126,729.309524,0.166667,0.000219
9603151,9603151,,3,8,11,3,8,11,0,0.000003,0,9141,23,0.000023,8,0.220657,0.261588,3515.360284,0.181818,0.000704
9911175,9911175,,1,3,4,1,3,4,0,0,0,14901,9,0.000015,12,0.140975,0.154182,1691.309524,0.166667,0.000226
8099,8099,,2,7,9,2,7,9,0,0.000002,0,14908,23,0.000013,14,0.136735,0.151395,647.65092,0.138889,0.000498
9812148,9812148,,6,8,14,6,8,14,0.000001,0.000017,0,14907,23,0.00002,13,0.153937,0.17187,11021.809649,0.038462,0.001374
9401040,9401040,,2,0,2,2,0,2,0,0,0,14905,22,0.000015,0,0,0,0,0.5,0.000492
9503044,9503044,,2,5,7,2,5,7,0,0.000003,0,14906,22,0.000015,4,0.484848,0.604167,327.478848,0.047619,0.000485
8100,8100,,0,16,16,0,16,16,0,0.00225,0,14909,4,0.00001,13,0.195772,0.222406,0,0.2625,0
9907165,9907165,,2,23,25,2,23,25,0.000034,0.002478,0,12836,4,0.000011,13,0.207736,0.240953,23865.536478,0.185,0.000502
9604022,9604022,,2,5,7,2,5,7,0.00003,0.000448,0,12835,4,0.000015,6,0.277008,0.325833,102.667723,0.142857,0.000452
8101,8101,,44,17,61,44,17,61,0.001618,0.001395,0,12860,3,0.000038,16,0.189071,0.209102,1538.81139,0.28306,0.023945
8103,8103,,2,25,27,2,25,27,0.000082,0.003048,0,14910,2,0.000012,13,0.182969,0.205652,2603.051609,0.118234,0.000545
8104,8104,,0,8,8,0,8,8,0,0,0,14919,23,0.00001,14,0.158462,0.193561,0,0.071429,0
9806117,9806117,,9,1,10,9,1,10,0.000002,0,0,14918,23,0.00002,3,0.4375,0.5,16.533333,0.1,0.002064
9906183,9906183,,4,8,12,4,8,12,0.000001,0,0,14916,23,0.000013,13,0.170092,0.213771,524.203728,0.143939,0.000916
9712024,9712024,,4,3,7,4,3,7,0.000001,0.000008,0,14917,23,0.000035,2,0.666667,0.75,16.116667,0.119048,0.000943
9505014,9505014,,5,5,10,5,5,10,0.000001,0.000001,0,4465,23,0.00002,4,0.419355,0.482906,94.640625,0.111111,0.001288
9510030,9510030,,7,10,17,7,10,17,0.000002,0.00001,0,12222,23,0.000019,7,0.268174,0.322117,3330.786883,0.128676,0.001675
9609119,9609119,,5,7,12,5,7,12,0.000001,0.000007,0,14915,23,0.000014,12,0.17641,0.239386,820.495486,0.189394,0.001148
9904106,9904106,,1,1,2,1,1,2,0,0,0,14914,23,0.000011,4,0.416667,0.516667,39,0,0.000246
8105,8105,,6,22,28,6,22,28,0.000323,0.000213,0,14925,1,0.000016,12,0.196743,0.214543,32661.036052,0.055556,0.001574
9609141,9609141,,7,0,7,7,0,7,0.000188,0,0,8866,1,0.000034,0,0,0,0,0.285714,0.001796
9903122,9903122,,4,3,7,4,3,7,0.000241,0.00001,0,14924,1,0.000013,2,0.8,0.875,26.715983,0.309524,0.001062
9911020,9911020,,4,6,10,4,6,10,0.000202,0.000002,0,14923,9,0.000014,14,0.131608,0.141237,12081.590352,0.2,0.000966
9912280,9912280,,5,15,20,5,15,20,0.000339,0.014953,0,14920,1,0.000015,13,0.20131,0.224218,9671.884894,0.105263,0.001519
9504071,9504071,,8,1,9,8,1,9,0,0,0,12309,9,0.000038,3,0.478261,0.515152,0,0.277778,0.001901
9601035,9601035,,8,2,10,8,2,10,0.000001,0,0,12310,9,0.000035,3,0.5,0.555556,48.666667,0.244444,0.0019
9812077,9812077,,4,2,6,4,2,6,0,0,0,14922,9,0.000017,13,0.149032,0.159062,11695.300605,0.166667,0.000923
8106,8106,,5,19,24,5,19,24,0.000097,0.017717,0,14926,13,0.000015,12,0.207276,0.233372,11762.602613,0.130435,0.00131
9806071,9806071,,3,24,27,3,24,27,0.000722,0.00882,0,7399,13,0.000011,13,0.193685,0.225038,50589.154934,0.111111,0.000842
8107,8107,,3,23,26,3,23,26,0.000443,0.013327,0,14927,1,0.000012,12,0.198869,0.220509,3058.746516,0.2,0.001218
8108,8108,,19,14,33,19,14,33,0.000353,0.002593,0,14928,30,0.000023,14,0.195993,0.214809,1353.632058,0.190341,0.005603
8109,8109,,1,6,7,1,6,7,0.000012,0.001792,0,14929,10,0.000011,13,0.184766,0.202501,730.670615,0.214286,0.000219
8110,8110,,3,3,6,3,3,6,0,0.000003,0,14930,23,0.00002,18,0.104423,0.118713,74.5,0.333333,0.000796
8111,8111,,6,8,14,6,8,14,0.000267,0.000233,0,12146,25,0.000018,13,0.182158,0.198956,5955.974816,0.274725,0.001634
8114,8114,,6,2,8,6,2,8,0.000001,0.000003,0,14931,20,0.000016,14,0.127115,0.134113,11120.527002,0.125,0.001453
8118,8118,,16,17,33,16,17,33,0.000829,0.002752,0,14932,30,0.00002,14,0.190755,0.21082,2586.428842,0.190341,0.006487
8119,8119,,14,49,63,14,49,63,0.000775,0.019709,0,14933,30,0.000019,14,0.215194,0.243149,38279.127505,0.150794,0.004146
8120,8120,,5,9,14,5,9,14,0.000149,0.001888,0,14934,30,0.000014,14,0.186337,0.205945,307.569613,0.296703,0.001589
8121,8121,,0,4,4,0,4,4,0,0,0,14936,22,0.00001,16,0.136639,0.146386,0,0.083333,0
9709102,9709102,,1,3,4,1,3,4,0,0,0,14935,22,0.000012,5,0.314607,0.38869,28,0.083333,0.000219
9301078,9301078,,3,0,3,3,0,3,0,0,0,3742,22,0.000083,0,0,0,0,0.166667,0.000795
9307184,9307184,,2,0,2,2,0,2,0,0,0,3748,22,0.000016,0,0,0,0,0.5,0.000458
9511004,9511004,,2,5,7,2,5,7,0,0.000001,0,3749,22,0.000016,4,0.415385,0.506173,45690.701997,0.047619,0.000465
8122,8122,,2,3,5,2,3,5,0.000035,0.000004,0,14937,15,0.000012,20,0.135894,0.144381,5879.222777,0.25,0.000539
8124,8124,,0,8,8,0,8,8,0,0.00004,0,14938,30,0.00001,14,0.190789,0.208488,0,0.071429,0
8125,8125,,27,40,67,27,40,67,0.00125,0.006048,0,12489,2,0.000026,13,0.222986,0.253428,109541.219017,0.082768,0.007895
8126,8126,,16,11,27,16,11,27,0.000437,0.000335,0,14939,30,0.000018,15,0.188519,0.205881,28329.537817,0.128205,0.004549
8127,8127,,20,25,45,20,25,45,0.000931,0.00106,0,12885,3,0.000021,15,0.191072,0.211231,13850.202864,0.270707,0.010511
8129,8129,,5,11,16,5,11,16,0.00002,0.000547,0,14948,13,0.000019,13,0.17615,0.194992,8015.959949,0.170833,0.001109
9704102,9704102,,9,9,18,9,9,18,0.000371,0.000415,0,14940,13,0.000019,10,0.211108,0.245123,536.098579,0.183007,0.002066
9910045,9910045,,3,19,22,3,19,22,0.000069,0.011774,0,14947,1,0.000013,12,0.207047,0.232161,29919.754362,0.183983,0.000703
9510190,9510190,,2,17,19,2,17,19,0.000054,0.004665,0,1675,13,0.000013,10,0.212384,0.261316,299.825097,0.128655,0.000635
9903032,9903032,,2,16,18,2,16,18,0.00014,0.001577,0,14946,13,0.000013,13,0.175653,0.205571,563.459113,0.101307,0.000458
9908198,9908198,,2,19,21,2,19,21,0.000538,0.010824,0,14941,1,0.000011,12,0.20788,0.232418,2776.17617,0.257143,0.000584
8130,8130,,1,65,66,1,65,66,0.000103,0.023067,0,14949,25,0.00001,14,0.222861,0.254862,1040.566311,0.097203,0.000253
8131,8131,,8,3,11,8,3,11,0.000743,0.000056,0,14950,2,0.000016,14,0.17419,0.188086,22115.422527,0.190909,0.001968
8132,8132,,24,25,49,24,25,49,0.000659,0.002647,0,14951,30,0.000031,13,0.200199,0.220197,10091.123646,0.17602,0.007158
8135,8135,,0,5,5,0,5,5,0,0.000002,0,14954,22,0.00001,15,0.122075,0.137678,0,0.15,0
9704124,9704124,,1,1,2,1,1,2,0,0,0,14953,22,0.000012,3,0.5,0.611111,3,0,0.000219
9805037,9805037,,3,3,6,3,3,6,0,0.000003,0,8422,22,0.000016,15,0.121509,0.134963,1.5,0.333333,0.000691
9601031,9601031,,1,1,2,1,1,2,0,0,0,14952,22,0.00002,2,0.666667,0.75,4,0,0.000226
9511198,9511198,,5,8,13,5,8,13,0.000003,0.000974,0,8418,13,0.000034,13,0.158955,0.189626,15122.58362,0.089744,0.001237
8136,8136,,2,5,7,2,5,7,0.000036,0.000245,0,14955,1,0.000011,14,0.174727,0.194639,2878.873994,0.095238,0.000548
9709064,9709064,,12,12,24,12,12,24,0.000515,0.001099,0,6565,5,0.00002,12,0.193633,0.226602,30902.236,0.081522,0.003155
8137,8137,,0,20,20,0,20,20,0,0.000189,0,14956,5,0.00001,15,0.153839,0.175902,0,0.221053,0
9511133,9511133,,3,17,20,3,17,20,0.000006,0.000069,0,6543,5,0.000012,6,0.30617,0.367364,20395.663914,0.078947,0.000794
8138,8138,,2,8,10,2,8,10,0.000006,0.000596,0,14958,1,0.000014,15,0.146685,0.16024,268.103352,0.166667,0.000438
9510181,9510181,,10,3,13,10,3,13,0.000074,0.000469,0,14957,1,0.000026,9,0.170463,0.191581,803.331986,0.217949,0.002324
8139,8139,,4,7,11,4,7,11,0.000001,0.00001,0,14960,23,0.000013,15,0.148096,0.172899,6581.95007,0.054545,0.00089
9907078,9907078,,5,10,15,5,10,15,0.000001,0.000026,0,14959,26,0.000016,15,0.146963,0.174491,3659.400594,0.161905,0.001122
9407042,9407042,,6,6,12,6,6,12,0.000034,0.000065,0,2618,4,0.000018,2,0.714286,0.8,370.496605,0.19697,0.001624
9510187,9510187,,3,15,18,3,15,18,0.000001,0.000046,0,7376,0,0.000013,11,0.219313,0.264718,23466.179479,0.071895,0.000727
8140,8140,,99,16,115,99,16,115,0.013671,0.018333,0,14961,8,0.000074,12,0.202104,0.22493,24671.811219,0.11823,0.034595
8141,8141,,7,44,51,7,44,51,0.001215,0.023623,0,14962,1,0.000012,12,0.230118,0.258274,30185.040369,0.123529,0.001872
8142,8142,,124,48,172,124,48,172,0.008849,0.01999,0,11651,4,0.000098,15,0.225377,0.25563,346429.846537,0.064735,0.053397
8143,8143,,1,18,19,1,18,19,0,0.000002,0,14969,23,0.000011,14,0.144816,0.15628,5914.673559,0.02924,0.000219
9604015,9604015,,6,1,7,6,1,7,0.000001,0,0,7767,23,0.000036,1,1,1,394.843009,0.047619,0.001376
9802180,9802180,,5,0,5,5,0,5,0,0,0,13980,23,0.000014,0,0,0,0,0.05,0.001142
9804109,9804109,,3,1,4,3,1,4,0,0,0,13977,23,0.000014,2,0.666667,0.75,0,0.416667,0.000724
9910027,9910027,,3,5,8,3,5,8,0,0.000001,0,14968,23,0.000013,16,0.104124,0.11061,3316.986789,0.142857,0.000664
9911207,9911207,,3,2,5,3,2,5,0,0,0,14963,23,0.000014,3,0.538462,0.619048,7.028571,0.15,0.000677
9410130,9410130,,2,0,2,2,0,2,0,0,0,10384,23,0.000046,0,0,0,0,0,0.000511
9209028,9209028,,4,0,4,4,0,4,0,0,0,4175,23,0.00007,0,0,0,0,0.083333,0.000954
9602050,9602050,,2,4,6,2,4,6,0,0,0,14967,28,0.000013,1,1,1,17.25,0.133333,0.000458
9703165,9703165,,13,1,14,13,1,14,0.000077,0.000001,0,9614,23,0.000039,2,0.666667,0.75,66.376308,0.093407,0.003022
9809177,9809177,,4,3,7,4,3,7,0,0.000001,0,13941,23,0.000017,15,0.115845,0.123003,15151.405049,0.142857,0.000956
9902083,9902083,,2,5,7,2,5,7,0,0.000001,0,14966,23,0.000014,16,0.104002,0.110082,30.555556,0.119048,0.000458
9906128,9906128,,3,2,5,3,2,5,0.000023,0.000002,0,14964,23,0.000014,2,0.75,0.833333,21.80068,0.25,0.000717
9611211,9611211,,2,5,7,2,5,7,0,0.000002,0,13978,22,0.000014,3,0.6,0.694444,134.654877,0.190476,0.000485
8144,8144,,27,24,51,27,24,51,0.002482,0.004581,0,14970,30,0.000021,13,0.205219,0.227727,7341.08143,0.185098,0.009556
8145,8145,,23,12,35,23,12,35,0.001602,0.000732,0,14971,2,0.000027,14,0.172357,0.191892,28419.70402,0.104202,0.006529
8146,8146,,4,10,14,4,10,14,0.000518,0.003031,0,14973,2,0.000012,13,0.177601,0.194463,48097.479142,0.362637,0.001439
9912085,9912085,,3,14,17,3,14,17,0.000074,0.001196,0,14972,26,0.000015,13,0.189767,0.209119,45321.568355,0.095588,0.000704
8147,8147,,6,9,15,6,9,15,0.000899,0.001259,0,14974,1,0.000013,13,0.179706,0.196065,2036.280542,0.157143,0.001863
8148,8148,,3,3,6,3,3,6,0.000004,0.000004,0,14975,28,0.000015,16,0.147644,0.161421,0,0.366667,0.000698
9510179,9510179,,8,3,11,8,3,11,0.000029,0.001028,0,9829,28,0.000031,6,0.26626,0.305216,464.019013,0.136364,0.001848
9209120,9209120,,13,1,14,13,1,14,0.00003,0.000005,0,3226,28,0.000086,1,1,1,114.593867,0.120879,0.003333
8149,8149,,13,24,37,13,24,37,0.001384,0.005631,0,12981,2,0.000015,12,0.222188,0.248322,19224.41134,0.100601,0.004286
8150,8150,,4,9,13,4,9,13,0.000083,0.002354,0,14976,52,0.000012,16,0.195683,0.219369,3275.45847,0.108974,0.001179
8152,8152,,0,4,4,0,4,4,0,0.000042,0,14977,25,0.00001,14,0.169809,0.190155,0,0,0
8153,8153,,0,2,2,0,2,2,0,0,0,14978,6,0.00001,14,0.116588,0.131094,0,0.5,0
9212094,9212094,,8,0,8,8,0,8,0,0,0,1966,6,0.000096,0,0,0,0,0.178571,0.002603
9808013,9808013,,7,11,18,7,11,18,0,0.000001,0,14637,6,0.000017,10,0.219451,0.271392,2787.667819,0.202614,0.001648
9808171,9808171,,1,4,5,1,4,5,0,0.000002,0,14638,6,0.000011,13,0.129625,0.144976,0,0.25,0.000279
8154,8154,,21,9,30,21,9,30,0.000784,0.000579,0,14979,52,0.000027,15,0.179819,0.201601,4824.124455,0.183908,0.005874
